Entity,Code,Year,Ratio
Sweden,SWE,2000,67.10568237
Sweden,SWE,2001,70.29634857
Sweden,SWE,2002,75.30462646
Sweden,SWE,2003,81.43862915
Sweden,SWE,2004,83.78032684
Sweden,SWE,2005,81.97477722
Sweden,SWE,2006,79.34684753
Sweden,SWE,2007,74.97612
Sweden,SWE,2008,71.12386322
Sweden,SWE,2009,71.45188141
Sweden,SWE,2010,74.68412781
Sweden,SWE,2011,73.94509125
Sweden,SWE,2012,69.61607361
Sweden,SWE,2013,63.39294052
Sweden,SWE,2014,62.35348129
Sweden,SWE,2015,62.30076981
Switzerland,CHE,1971,10.03851032
Switzerland,CHE,1972,10.56785965
Switzerland,CHE,1973,11.34902
Switzerland,CHE,1974,12.39439964
Switzerland,CHE,1975,13.14850998
Switzerland,CHE,1976,13.82849979
Switzerland,CHE,1977,15.67803955
Switzerland,CHE,1978,16.32583046
Switzerland,CHE,1979,17.1193409
Switzerland,CHE,1980,17.82333946
Switzerland,CHE,1981,18.45499992
Switzerland,CHE,1982,18.75094032
Switzerland,CHE,1983,18.73802948
Switzerland,CHE,1984,19.3188591
Switzerland,CHE,1985,20.97693062
Switzerland,CHE,1986,21.5311203
Switzerland,CHE,1987,22.56767082
Switzerland,CHE,1988,23.27372932
Switzerland,CHE,1989,23.90390968
Switzerland,CHE,1990,25.51445961
Switzerland,CHE,1991,26.77424049
Switzerland,CHE,1992,28.05636978
Switzerland,CHE,1993,29.15390015
Switzerland,CHE,1994,30.39727974
Switzerland,CHE,1995,31.27466011
Switzerland,CHE,1996,32.33362961
Switzerland,CHE,1998,35.21577835
Switzerland,CHE,1999,36.91281891
Switzerland,CHE,2000,37.69380951
Switzerland,CHE,2001,39.68127823
Switzerland,CHE,2002,40.85055923
Switzerland,CHE,2003,43.94049835
Switzerland,CHE,2004,45.50630951
Switzerland,CHE,2005,45.71459961
Switzerland,CHE,2006,46.44490814
Switzerland,CHE,2007,47.13521957
Switzerland,CHE,2008,48.71183014
Switzerland,CHE,2009,50.01467133
Switzerland,CHE,2010,52.79273987
Switzerland,CHE,2011,54.33826828
Switzerland,CHE,2012,55.49990082
Switzerland,CHE,2013,56.3110199
Switzerland,CHE,2014,57.22953033
Switzerland,CHE,2015,57.67219162
Syria,SYR,1971,7.431099892
Syria,SYR,1972,8.532600403
Syria,SYR,1973,8.067290306
Syria,SYR,1974,8.433070183
Syria,SYR,1975,9.197179794
Syria,SYR,1976,9.715259552
Syria,SYR,1977,11.71914959
Syria,SYR,1978,12.99295044
Syria,SYR,1979,14.33349037
Syria,SYR,1980,13.81217957
Syria,SYR,1981,16.22205925
Syria,SYR,1982,16.26243973
Syria,SYR,1983,16.12776947
Syria,SYR,1984,16.25790024
Syria,SYR,1985,17.15797043
Syria,SYR,1986,17.46482086
Syria,SYR,1987,17.25114059
Syria,SYR,1988,18.77075005
Syria,SYR,1989,17.8680191
Syria,SYR,1990,18.08315086
Syria,SYR,1991,17.92419052
Syria,SYR,1992,16.99687004
Syria,SYR,1993,16.90570068
Syria,SYR,1994,15.34506989
Syria,SYR,1995,14.68708038
Syria,SYR,2002,12.37854004
Syria,SYR,2003,12.9780302
Syria,SYR,2004,15.00220966
Syria,SYR,2005,18.20454025
Syria,SYR,2006,20.93221092
Syria,SYR,2007,22.5918293
Syria,SYR,2008,24.21655083
Syria,SYR,2009,24.30407906
Syria,SYR,2010,25.99613953
Syria,SYR,2011,25.93504906
Syria,SYR,2012,31.86582947
Syria,SYR,2013,34.52173996
Syria,SYR,2014,43.85293961
Syria,SYR,2015,44.04861832
Tajikistan,TJK,1981,24.11167908
Tajikistan,TJK,1986,20.11759949
Tajikistan,TJK,1988,20.75403976
Tajikistan,TJK,1989,20.98323059
Tajikistan,TJK,1990,22.06675911
Tajikistan,TJK,1991,22.17246056
Tajikistan,TJK,1992,21.89170074
Tajikistan,TJK,1993,21.34501076
Tajikistan,TJK,1994,20.76825905
Tajikistan,TJK,1995,20.71405983
Tajikistan,TJK,1999,17.44901085
Tajikistan,TJK,2000,18.26358986
Tajikistan,TJK,2001,17.69054985
Tajikistan,TJK,2002,17.80306053
Tajikistan,TJK,2003,19.10758018
Tajikistan,TJK,2004,20.37697029
Tajikistan,TJK,2005,20.96607018
Tajikistan,TJK,2006,22.05908966
Tajikistan,TJK,2007,22.77215004
Tajikistan,TJK,2008,23.01627922
Tajikistan,TJK,2009,22.61800957
Tajikistan,TJK,2010,22.6925602
Tajikistan,TJK,2011,22.01436043
Tajikistan,TJK,2012,22.41332054
Tajikistan,TJK,2013,22.64422035
Tajikistan,TJK,2014,24.47492027
Tajikistan,TJK,2015,26.37450027
Tajikistan,TJK,2016,28.89488029
Tanzania,TZA,1970,0.174659997
Tanzania,TZA,1971,0.185619995
Tanzania,TZA,1972,0.218960002
Tanzania,TZA,1973,0.239370003
Tanzania,TZA,1974,0.267049998
Tanzania,TZA,1975,0.232930005
Tanzania,TZA,1976,0.228430003
Tanzania,TZA,1977,0.181480005
Tanzania,TZA,1978,0.338789999
Tanzania,TZA,1979,0.269309998
Tanzania,TZA,1982,0.26414001
Tanzania,TZA,1983,0.264389992
Tanzania,TZA,1984,0.268730015
Tanzania,TZA,1985,0.26493001
Tanzania,TZA,1986,0.262580007
Tanzania,TZA,1987,0.309680015
Tanzania,TZA,1989,0.250999987
Tanzania,TZA,1991,0.332289994
Tanzania,TZA,1992,0.342689991
Tanzania,TZA,1993,0.386610001
Tanzania,TZA,1994,0.416040003
Tanzania,TZA,1995,0.489349991
Tanzania,TZA,1996,0.549440026
Tanzania,TZA,1997,0.637179971
Tanzania,TZA,1998,0.552110016
Tanzania,TZA,1999,0.633759975
Tanzania,TZA,2000,0.675339997
Tanzania,TZA,2001,0.693539977
Tanzania,TZA,2002,0.725769997
Tanzania,TZA,2003,0.930540025
Tanzania,TZA,2004,1.255380034
Tanzania,TZA,2005,1.469449997
Tanzania,TZA,2007,1.495190024
Tanzania,TZA,2010,2.130569935
Tanzania,TZA,2012,3.933470011
Tanzania,TZA,2013,3.647320032
Thailand,THA,1971,2.860990047
Thailand,THA,1972,3.04350996
Thailand,THA,1973,3.060499907
Thailand,THA,1974,3.074959993
Thailand,THA,1975,3.626240015
Thailand,THA,1976,3.335400105
Thailand,THA,1977,4.292719841
Thailand,THA,1978,5.1072402
Thailand,THA,1979,8.519080162
Thailand,THA,1980,10.36870003
Thailand,THA,1981,7.665100098
Thailand,THA,1982,18.84885979
Thailand,THA,1983,21.37895966
Thailand,THA,1984,22.14780045
Thailand,THA,1985,20.69191933
Thailand,THA,1986,19.23550987
Thailand,THA,1988,15.13202
Thailand,THA,1990,15.86050034
Thailand,THA,1993,19.29401016
Thailand,THA,1995,19.99842072
Thailand,THA,1996,20.66254044
Thailand,THA,1997,22.9922905
Thailand,THA,1998,26.82448959
Thailand,THA,1999,32.67139053
Thailand,THA,2000,34.8916893
Thailand,THA,2001,39.008461
Thailand,THA,2002,39.89744186
Thailand,THA,2003,40.81069183
Thailand,THA,2004,41.85757065
Thailand,THA,2005,44.2166481
Thailand,THA,2006,44.24459839
Thailand,THA,2007,48.23329163
Thailand,THA,2008,47.88145828
Thailand,THA,2009,48.81940842
Thailand,THA,2010,50.20262146
Thailand,THA,2011,52.74705124
Thailand,THA,2012,51.56916046
Thailand,THA,2013,51.37879944
Thailand,THA,2014,52.50537109
Thailand,THA,2015,48.85744095
Timor,TLS,2002,8.874759674
Timor,TLS,2009,16.60396004
Timor,TLS,2010,18.1497097
Togo,TGO,1971,0.478960007
Togo,TGO,1972,0.742449999
Togo,TGO,1973,0.754230022
Togo,TGO,1974,0.739080012
Togo,TGO,1975,0.796130002
Togo,TGO,1976,1.130929947
Togo,TGO,1977,1.309679985
Togo,TGO,1978,1.456230044
Togo,TGO,1979,1.428560019
Togo,TGO,1980,1.599210024
Togo,TGO,1981,2.023010015
Togo,TGO,1982,1.77165997
Togo,TGO,1983,1.595489979
Togo,TGO,1984,1.606639981
Togo,TGO,1987,2.099050045
Togo,TGO,1988,2.307980061
Togo,TGO,1989,2.343489885
Togo,TGO,1990,2.37322998
Togo,TGO,1991,2.62274003
Togo,TGO,1992,2.904089928
Togo,TGO,1993,2.459429979
Togo,TGO,1994,2.487910032
Togo,TGO,1995,2.883709908
Togo,TGO,1996,2.897459984
Togo,TGO,1998,3.311619997
Togo,TGO,2006,5.019219875
Togo,TGO,2007,5.668149948
Togo,TGO,2010,9.127510071
Togo,TGO,2011,10.15800953
Togo,TGO,2012,10.32145977
Togo,TGO,2013,10.67928982
Togo,TGO,2014,10.11762047
Togo,TGO,2015,10.62596035
Tonga,TON,1970,0
Tonga,TON,1978,2.17730999
Tonga,TON,1979,1.870669961
Tonga,TON,1981,7.123030186
Tonga,TON,1984,6.387380123
Tonga,TON,1985,6.344490051
Tonga,TON,1999,3.473279953
Tonga,TON,2000,4.856880188
Tonga,TON,2001,4.167819977
Tonga,TON,2002,5.576210022
Tonga,TON,2003,6.348599911
Trinidad and Tobago,TTO,1971,2.469460011
Trinidad and Tobago,TTO,1972,2.598210096
Trinidad and Tobago,TTO,1973,2.610810041
Trinidad and Tobago,TTO,1974,2.644639969
Trinidad and Tobago,TTO,1975,2.690330029
Trinidad and Tobago,TTO,1976,4.362450123
Trinidad and Tobago,TTO,1977,4.412769794
Trinidad and Tobago,TTO,1978,4.370259762
Trinidad and Tobago,TTO,1979,4.136199951
Trinidad and Tobago,TTO,1980,4.421319962
Trinidad and Tobago,TTO,1981,4.298399925
Trinidad and Tobago,TTO,1982,4.310210228
Trinidad and Tobago,TTO,1983,3.899139881
Trinidad and Tobago,TTO,1984,3.775759935
Trinidad and Tobago,TTO,1985,4.458590031
Trinidad and Tobago,TTO,1986,5.430830002
Trinidad and Tobago,TTO,1987,5.729839802
Trinidad and Tobago,TTO,1988,5.736209869
Trinidad and Tobago,TTO,1989,6.64508009
Trinidad and Tobago,TTO,1991,6.614779949
Trinidad and Tobago,TTO,1992,6.758790016
Trinidad and Tobago,TTO,1993,7.28346014
Trinidad and Tobago,TTO,1999,6.20182991
Trinidad and Tobago,TTO,2000,6.060389996
Trinidad and Tobago,TTO,2001,6.435709953
Trinidad and Tobago,TTO,2002,8.703009605
Trinidad and Tobago,TTO,2003,8.777389526
Trinidad and Tobago,TTO,2004,11.95116997
Tunisia,TUN,1971,2.807889938
Tunisia,TUN,1972,2.706969976
Tunisia,TUN,1973,2.402879953
Tunisia,TUN,1974,2.498589993
Tunisia,TUN,1975,2.663300037
Tunisia,TUN,1976,3.722769976
Tunisia,TUN,1977,4.064929962
Tunisia,TUN,1978,4.610479832
Tunisia,TUN,1979,4.887760162
Tunisia,TUN,1980,4.976019859
Tunisia,TUN,1981,5.101709843
Tunisia,TUN,1982,5.099380016
Tunisia,TUN,1983,5.109459877
Tunisia,TUN,1984,5.136000156
Tunisia,TUN,1985,5.467949867
Tunisia,TUN,1986,5.708030224
Tunisia,TUN,1987,5.476739883
Tunisia,TUN,1988,5.772019863
Tunisia,TUN,1989,7.079569817
Tunisia,TUN,1990,8.046930313
Tunisia,TUN,1991,8.699370384
Tunisia,TUN,1992,9.517149925
Tunisia,TUN,1993,10.82351017
Tunisia,TUN,1994,11.66697979
Tunisia,TUN,1995,12.24032021
Tunisia,TUN,1996,13.14873028
Tunisia,TUN,1997,13.89451981
Tunisia,TUN,1998,15.27015972
Tunisia,TUN,1999,16.90848923
Tunisia,TUN,2000,19.23327065
Tunisia,TUN,2001,21.73063087
Tunisia,TUN,2002,23.32333946
Tunisia,TUN,2003,27.50217056
Tunisia,TUN,2004,29.95463943
Tunisia,TUN,2005,31.82477951
Tunisia,TUN,2006,32.49908829
Tunisia,TUN,2007,32.71139145
Tunisia,TUN,2008,33.7112999
Tunisia,TUN,2009,34.85929108
Tunisia,TUN,2010,35.16514969
Tunisia,TUN,2011,34.82738113
Tunisia,TUN,2012,35.17699814
Tunisia,TUN,2013,34.1435318
Tunisia,TUN,2014,34.58367157
Tunisia,TUN,2015,34.60657883
Turkey,TUR,1971,5.096980095
Turkey,TUR,1972,4.827020168
Turkey,TUR,1973,4.70483017
Turkey,TUR,1974,4.915649891
Turkey,TUR,1975,6.845180035
Turkey,TUR,1976,8.318169594
Turkey,TUR,1977,8.982629776
Turkey,TUR,1978,8.798250198
Turkey,TUR,1979,8.144359589
Turkey,TUR,1980,6.582349777
Turkey,TUR,1981,5.677519798
Turkey,TUR,1982,5.761129856
Turkey,TUR,1983,6.269010067
Turkey,TUR,1984,7.317759991
Turkey,TUR,1985,8.949899673
Turkey,TUR,1986,9.897100449
Turkey,TUR,1987,10.42125988
Turkey,TUR,1988,10.78530979
Turkey,TUR,1989,11.71823978
Turkey,TUR,1990,13.16993046
Turkey,TUR,1991,14.03625965
Turkey,TUR,1992,14.80210972
Turkey,TUR,1993,16.48179054
Turkey,TUR,1994,19.96376991
Turkey,TUR,1995,20.09948921
Turkey,TUR,1997,23.67654037
Turkey,TUR,1998,22.92596054
Turkey,TUR,1999,23.5116806
Turkey,TUR,2001,25.26073074
Turkey,TUR,2002,26.20022011
Turkey,TUR,2003,29.83296013
Turkey,TUR,2004,30.62768936
Turkey,TUR,2005,32.75320053
Turkey,TUR,2006,36.57899094
Turkey,TUR,2007,38.48064041
Turkey,TUR,2008,39.92818069
Turkey,TUR,2009,46.21384048
Turkey,TUR,2010,55.99906158
Turkey,TUR,2011,60.72560883
Turkey,TUR,2012,69.30194855
Turkey,TUR,2013,78.98194885
Turkey,TUR,2014,86.30901337
Turkey,TUR,2015,94.7322998
Turkmenistan,TKM,1981,22.48913956
Turkmenistan,TKM,1986,22.39753914
Turkmenistan,TKM,1988,11.92403984
Turkmenistan,TKM,1989,11.66473007
Turkmenistan,TKM,1990,12.21214008
Turkmenistan,TKM,1991,21.69636917
Turkmenistan,TKM,2014,7.98443985
Uganda,UGA,1970,0.536059976
Uganda,UGA,1971,0.543850005
Uganda,UGA,1972,0.626259983
Uganda,UGA,1974,0.614120007
Uganda,UGA,1975,0.579540014
Uganda,UGA,1976,0.528840005
Uganda,UGA,1977,0.631780028
Uganda,UGA,1978,0.665480018
Uganda,UGA,1979,0.587930024
Uganda,UGA,1980,0.540059984
Uganda,UGA,1981,0.586899996
Uganda,UGA,1982,0.635450006
Uganda,UGA,1985,0.796459973
Uganda,UGA,1986,0.838779986
Uganda,UGA,1987,0.918900013
Uganda,UGA,1988,1.001780033
Uganda,UGA,1989,1.005169988
Uganda,UGA,1990,1.148880005
Uganda,UGA,1991,1.340610027
Uganda,UGA,1992,1.311969995
Uganda,UGA,1993,1.425889969
Uganda,UGA,1994,1.576609969
Uganda,UGA,1995,1.670070052
Uganda,UGA,1996,1.85078001
Uganda,UGA,1999,1.955749989
Uganda,UGA,2000,2.592269897
Uganda,UGA,2001,2.805119991
Uganda,UGA,2002,3.467139959
Uganda,UGA,2003,3.702689886
Uganda,UGA,2004,3.578730106
Uganda,UGA,2006,3.499089956
Uganda,UGA,2008,3.825269938
Uganda,UGA,2009,4.254700184
Uganda,UGA,2010,4.001629829
Uganda,UGA,2011,4.483389854
Uganda,UGA,2012,3.850980043
Uganda,UGA,2014,4.760819912
Ukraine,UKR,1971,40.9352684
Ukraine,UKR,1976,37.82690811
Ukraine,UKR,1981,43.02597046
Ukraine,UKR,1982,43.25962067
Ukraine,UKR,1983,44.14498138
Ukraine,UKR,1984,45.45246124
Ukraine,UKR,1985,47.09761047
Ukraine,UKR,1986,47.84671021
Ukraine,UKR,1988,49.12522888
Ukraine,UKR,1989,48.81132126
Ukraine,UKR,1990,48.66106033
Ukraine,UKR,1991,46.87229919
Ukraine,UKR,1992,45.38402176
Ukraine,UKR,1993,42.51531982
Ukraine,UKR,1994,40.33372116
Ukraine,UKR,1995,42.25473022
Ukraine,UKR,1996,42.45959854
Ukraine,UKR,1998,45.36759949
Ukraine,UKR,1999,47.20246124
Ukraine,UKR,2000,48.70301056
Ukraine,UKR,2001,51.86708069
Ukraine,UKR,2002,56.4321785
Ukraine,UKR,2003,60.84540176
Ukraine,UKR,2004,66.00189972
Ukraine,UKR,2005,71.11181641
Ukraine,UKR,2006,76.85526276
Ukraine,UKR,2007,80.9034729
Ukraine,UKR,2008,83.53665924
Ukraine,UKR,2009,84.19750214
Ukraine,UKR,2010,81.93351746
Ukraine,UKR,2011,83.32034302
Ukraine,UKR,2012,82.12612915
Ukraine,UKR,2013,80.07086182
Ukraine,UKR,2014,82.30503082
United Arab Emirates,ARE,1978,0.608969986
United Arab Emirates,ARE,1979,1.076020002
United Arab Emirates,ARE,1980,1.61116004
United Arab Emirates,ARE,1981,2.999989986
United Arab Emirates,ARE,1982,3.469310045
United Arab Emirates,ARE,1983,4.415110111
United Arab Emirates,ARE,1984,5.745580196
United Arab Emirates,ARE,1985,6.871809959
United Arab Emirates,ARE,1986,8.064920425
United Arab Emirates,ARE,1987,8.289990425
United Arab Emirates,ARE,1988,7.962059975
United Arab Emirates,ARE,1989,6.507579803
United Arab Emirates,ARE,1990,6.525360107
United Arab Emirates,ARE,1991,7.184430122
United Arab Emirates,ARE,1992,6.441649914
United Arab Emirates,ARE,1993,6.113160133
United Kingdom,GBR,1971,14.56785011
United Kingdom,GBR,1972,15.44357014
United Kingdom,GBR,1973,16.0884304
United Kingdom,GBR,1974,16.75241089
United Kingdom,GBR,1975,18.58173943
United Kingdom,GBR,1976,19.20892906
United Kingdom,GBR,1977,19.33827019
United Kingdom,GBR,1978,19.12550926
United Kingdom,GBR,1979,19.15550041
United Kingdom,GBR,1980,18.83820915
United Kingdom,GBR,1981,18.87565994
United Kingdom,GBR,1982,18.95512009
United Kingdom,GBR,1983,21.05559921
United Kingdom,GBR,1984,21.07159042
United Kingdom,GBR,1985,20.99778938
United Kingdom,GBR,1986,21.51676941
United Kingdom,GBR,1987,22.53919983
United Kingdom,GBR,1988,23.30709076
United Kingdom,GBR,1989,24.39281082
United Kingdom,GBR,1990,26.47389984
United Kingdom,GBR,1991,29.17259026
United Kingdom,GBR,1992,33.22072983
United Kingdom,GBR,1993,37.97563934
United Kingdom,GBR,1994,42.80593872
United Kingdom,GBR,1995,48.25040817
United Kingdom,GBR,1996,50.08172989
United Kingdom,GBR,1997,53.29758835
United Kingdom,GBR,1998,55.57143021
United Kingdom,GBR,1999,60.15842819
United Kingdom,GBR,2000,58.52434158
United Kingdom,GBR,2001,59.30871964
United Kingdom,GBR,2002,62.60157013
United Kingdom,GBR,2003,62.08634949
United Kingdom,GBR,2004,59.36344147
United Kingdom,GBR,2005,59.00099182
United Kingdom,GBR,2006,59.12668991
United Kingdom,GBR,2007,58.65200043
United Kingdom,GBR,2008,56.87400818
United Kingdom,GBR,2009,58.15341949
United Kingdom,GBR,2010,59.06695938
United Kingdom,GBR,2011,58.98590851
United Kingdom,GBR,2012,59.22314072
United Kingdom,GBR,2013,56.87012863
United Kingdom,GBR,2014,56.47676849
United States of America,USA,1971,47.32349014
United States of America,USA,1972,48.16539001
United States of America,USA,1973,48.62374878
United States of America,USA,1974,48.98020172
United States of America,USA,1975,51.00593948
United States of America,USA,1976,54.66891861
United States of America,USA,1977,52.83871078
United States of America,USA,1978,53.28953934
United States of America,USA,1979,52.5031395
United States of America,USA,1980,53.44659042
United States of America,USA,1981,55.52165985
United States of America,USA,1982,56.7665596
United States of America,USA,1983,57.32207108
United States of America,USA,1984,58.1328392
United States of America,USA,1985,57.98939133
United States of America,USA,1986,59.15856171
United States of America,USA,1987,61.80480957
United States of America,USA,1988,64.4732666
United States of America,USA,1989,67.16770935
United States of America,USA,1990,70.75005341
United States of America,USA,1991,72.54711151
United States of America,USA,1992,77.08592224
United States of America,USA,1993,78.68479919
United States of America,USA,1994,78.30893707
United States of America,USA,1995,78.30999756
United States of America,USA,1996,77.78186798
United States of America,USA,1998,70.63162994
United States of America,USA,1999,72.16420746
United States of America,USA,2000,68.13630676
United States of America,USA,2001,68.98013306
United States of America,USA,2002,79.33296204
United States of America,USA,2003,81.31324005
United States of America,USA,2004,81.46356201
United States of America,USA,2005,82.08444214
United States of America,USA,2006,82.0530014
United States of America,USA,2007,83.03105927
United States of America,USA,2008,85.00682068
United States of America,USA,2009,88.58174133
United States of America,USA,2010,94.22801208
United States of America,USA,2011,96.32240295
United States of America,USA,2012,94.84227753
United States of America,USA,2013,88.80857086
United States of America,USA,2014,86.66396332
United States of America,USA,2015,85.79577637
Upper-middle-income countries,,1970,6.41328001
Upper-middle-income countries,,1971,6.40143013
Upper-middle-income countries,,1972,6.48570013
Upper-middle-income countries,,1973,6.686039925
Upper-middle-income countries,,1974,7.103690147
Upper-middle-income countries,,1975,7.676020145
Upper-middle-income countries,,1976,8.011699677
Upper-middle-income countries,,1977,8.238659859
Upper-middle-income countries,,1978,8.451580048
Upper-middle-income countries,,1979,8.834739685
Upper-middle-income countries,,1980,9.014349937
Upper-middle-income countries,,1981,9.26815033
Upper-middle-income countries,,1982,9.523799896
Upper-middle-income countries,,1983,9.54211998
Upper-middle-income countries,,1984,10.00267029
Upper-middle-income countries,,1985,10.22352028
Upper-middle-income countries,,1986,10.05381966
Upper-middle-income countries,,1987,9.983849525
Upper-middle-income countries,,1988,9.854840279
Upper-middle-income countries,,1989,9.773090363
Upper-middle-income countries,,1990,9.797719955
Upper-middle-income countries,,1991,9.898170471
Upper-middle-income countries,,1992,9.898139954
Upper-middle-income countries,,1993,10.01661968
Upper-middle-income countries,,1994,10.6770401
Upper-middle-income countries,,1995,11.73309994
Upper-middle-income countries,,1996,12.33895969
Upper-middle-income countries,,1997,13.65633011
Upper-middle-income countries,,1998,14.4916296
Upper-middle-income countries,,1999,15.92788982
Upper-middle-income countries,,2000,17.3106308
Upper-middle-income countries,,2001,19.57809067
Upper-middle-income countries,,2002,21.93766975
Upper-middle-income countries,,2003,24.29661942
Upper-middle-income countries,,2004,25.82044983
Upper-middle-income countries,,2005,27.12314034
Upper-middle-income countries,,2006,28.37490082
Upper-middle-income countries,,2007,29.29589081
Upper-middle-income countries,,2008,30.26630974
Upper-middle-income countries,,2009,31.51511002
Upper-middle-income countries,,2010,32.97270966
Upper-middle-income countries,,2011,34.36944962
Upper-middle-income countries,,2012,36.36869812
Upper-middle-income countries,,2013,38.73625946
Upper-middle-income countries,,2014,44.33522034
Upper-middle-income countries,,2015,46.91585922
Uruguay,URY,1974,12.30307961
Uruguay,URY,1975,15.09216976
Uruguay,URY,1977,17.60000992
Uruguay,URY,1979,16.55467987
Uruguay,URY,1980,15.53693008
Uruguay,URY,1981,17.14353943
Uruguay,URY,1982,22.38232994
Uruguay,URY,1983,24.09723091
Uruguay,URY,1989,29.63373947
Uruguay,URY,1990,29.90424919
Uruguay,URY,1991,30.00114059
Uruguay,URY,1992,27.08419991
